age,genre,revenu_mensuel,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,note_evaluation_precedente,niveau_hierarchique_poste,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,a_quitte_l_entreprise,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,frequence_deplacement,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,statut_marital_Divorcé(e),statut_marital_Marié(e),departement_Consulting,departement_Ressources Humaines,poste_Cadre Commercial,poste_Consultant,poste_Directeur Technique,poste_Manager,poste_Représentant Commercial,poste_Ressources Humaines,poste_Senior Manager,poste_Tech Lead,domaine_etude_Entrepreunariat,domaine_etude_Infra & Cloud,domaine_etude_Marketing,domaine_etude_Ressources Humaines,domaine_etude_Transformation Digitale,rapport_revenu_experience,sous_paye,satisfaction_generale,demotivation_importante,stagnation_poste
32,1,1.041,3,10,7,7,0.667,3,0.667,0,0.15,0,0,6,3,2,1,7,7,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.095,0,0.8334999999999999,0,0.875
47,0,-0.331,2,20,7,7,0.667,2,0.667,0,0.12,0,0,2,14,4,1,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.016,0,0.66675,0,3.5
40,0,0.889,5,20,18,13,0.333,3,1.0,1,0.21,0,1,2,5,4,2,1,12,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.042,0,0.5835,0,6.5
53,0,1.849,3,32,5,1,1.0,4,0.667,0,0.19,0,0,3,7,3,1,1,3,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.056,0,0.667,0,0.5
41,0,2.515,3,23,21,6,0.333,5,0.667,0,0.15,0,3,2,10,4,1,12,6,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.105,0,0.49974999999999997,0,0.462
60,0,-0.232,8,10,2,2,0.667,2,0.667,0,0.14,0,0,1,16,4,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.021,0,0.41675,0,0.667
27,0,0.517,1,9,9,7,0.667,3,1.0,0,0.21,0,2,4,10,2,2,1,7,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.052,0,0.5,0,3.5
41,0,2.515,1,22,22,7,0.333,5,0.667,0,0.12,0,1,3,1,3,1,2,10,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.109,0,0.66675,0,2.333
50,0,-0.571,7,4,2,2,0.667,1,0.667,0,0.15,0,1,2,8,4,1,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.114,1,0.75,0,0.667
28,1,-0.938,7,10,7,7,0.0,1,0.667,1,0.13,1,0,4,1,2,1,3,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.085,1,0.5,0,1.75
36,1,1.163,9,10,8,7,1.0,3,0.667,0,0.14,0,1,2,8,3,0,0,5,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.106,0,0.16675,1,7.0
38,1,0.311,4,10,1,0,0.667,3,0.667,1,0.14,0,0,4,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.028,0,0.8335,0,0.0
44,0,-0.608,2,9,5,2,0.0,1,0.667,0,0.14,0,0,5,24,3,0,1,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.061,1,0.5002500000000001,0,1.0
47,1,1.618,9,28,22,2,0.667,4,0.667,1,0.12,0,2,2,3,3,2,11,13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.056,0,0.75,0,0.167
30,0,-0.255,7,10,8,7,0.667,2,1.0,0,0.23,0,1,2,27,5,1,7,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.023,0,0.75,0,0.875
29,0,-0.844,1,1,1,0,0.667,1,0.667,0,0.11,0,0,6,10,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.422,1,0.667,0,0.0
42,0,-0.818,6,7,2,2,1.0,1,0.667,1,0.12,1,0,2,19,3,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.102,1,0.7502500000000001,0,0.667
43,0,0.077,3,7,2,2,0.333,2,0.667,0,0.18,0,1,5,15,3,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.01,0,0.8334999999999999,0,0.667
34,1,-0.069,3,10,5,1,0.667,2,0.667,0,0.11,0,0,2,8,2,1,4,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.006,0,0.66675,0,0.2
23,0,-0.875,1,5,4,3,0.667,1,0.667,0,0.14,0,1,2,9,1,1,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.146,1,0.58325,0,3.0
39,1,-0.015,9,12,8,3,1.0,2,0.667,0,0.15,0,1,3,3,3,1,3,6,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.001,0,0.41675,1,0.75
56,0,1.028,7,30,10,7,0.667,4,0.667,0,0.11,0,0,1,9,3,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.033,0,0.6667500000000001,0,3.5
40,1,-0.91,0,5,4,2,0.333,1,1.0,1,0.2,0,0,2,2,1,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.152,1,0.83325,0,0.667
27,1,0.079,8,9,7,6,0.333,2,0.667,0,0.19,0,0,2,7,3,1,0,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.008,0,0.25,0,6.0
29,0,-0.92,1,2,2,2,0.667,1,0.667,0,0.14,0,2,2,10,3,1,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.307,1,0.75,0,0.667
53,0,-0.886,2,19,2,2,0.667,2,0.667,0,0.17,0,0,4,6,3,1,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.044,0,0.91675,0,0.667
35,1,-0.301,2,16,1,0,0.667,2,0.667,0,0.11,0,1,2,2,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.018,0,0.5,0,0.0
32,0,-0.253,1,10,10,8,0.667,2,0.667,0,0.15,0,2,2,24,4,2,4,7,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.023,0,0.66675,0,1.6
38,0,-0.752,6,6,1,0,0.667,1,0.667,1,0.13,0,1,0,2,5,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.107,1,0.5,0,0.0
34,1,-0.295,3,7,0,0,0.667,2,0.667,0,0.14,0,1,3,8,5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-0.037,0,0.41675,0,0.0
52,0,2.301,1,34,34,6,0.333,4,0.667,0,0.11,0,0,3,3,4,1,1,16,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.066,0,0.41675,0,3.0
33,0,-0.834,1,10,10,9,0.667,1,0.667,1,0.13,1,0,2,1,4,1,7,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.076,1,0.75,0,1.125
25,1,-0.061,1,6,6,5,0.667,2,1.0,0,0.23,0,0,5,26,1,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.009,0,0.58325,0,2.5
45,0,0.039,0,9,8,7,0.0,2,0.667,0,0.13,0,0,3,2,2,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.004,0,0.41675,0,1.75
23,0,-0.653,1,2,2,2,1.0,1,0.667,0,0.18,0,0,3,10,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.218,1,0.5835,0,2.0
47,1,-0.013,4,8,5,4,1.0,2,0.667,1,0.12,1,0,2,27,2,2,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.001,0,0.66675,0,2.0
34,0,-0.04,1,6,6,5,0.667,2,1.0,0,0.22,0,0,5,2,3,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.006,0,0.8334999999999999,0,2.5
55,0,2.515,5,24,5,2,0.667,5,0.667,1,0.13,1,1,2,2,3,1,1,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.101,0,0.66675,0,1.0
36,0,0.25,1,10,10,7,0.333,3,0.667,0,0.15,0,0,1,8,4,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.023,0,0.25,0,7.0
52,0,-0.486,0,5,4,3,0.667,1,0.667,0,0.18,0,1,3,19,4,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.081,1,0.66675,0,1.5
26,1,-0.463,3,5,2,2,0.0,1,0.667,0,0.14,0,1,2,1,2,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.077,1,0.41675,0,0.667
29,1,-0.469,4,11,8,7,0.667,2,0.667,0,0.12,0,1,3,27,3,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.039,0,0.33325,0,3.5
26,0,-0.25,6,6,4,3,0.333,2,0.667,0,0.17,1,0,2,8,3,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.036,0,0.5,0,1.5
34,1,-0.702,2,10,4,2,1.0,1,0.667,0,0.16,0,0,2,1,4,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.064,1,0.66675,0,1.0
54,1,-0.215,9,9,5,3,0.667,2,0.667,1,0.11,0,2,4,19,4,1,1,4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.022,0,0.5,0,1.5
27,0,-0.467,0,5,4,2,0.667,2,0.667,0,0.19,0,1,3,8,1,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.078,1,0.66675,0,1.0
37,1,-0.813,0,6,5,3,0.667,1,0.667,1,0.13,0,2,3,10,1,1,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.116,1,0.4165,0,0.6
38,1,-0.105,6,17,15,7,1.0,2,0.667,1,0.12,0,0,2,2,4,2,4,12,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-0.006,0,0.41675,1,1.4
34,1,-0.459,1,6,6,5,0.333,1,0.667,0,0.11,0,0,3,2,4,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.066,1,0.5002500000000001,0,2.5
35,1,-0.859,1,3,3,2,0.667,1,0.667,0,0.16,0,1,1,8,4,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.215,1,0.4165,0,2.0
30,0,-0.58,3,7,2,2,0.0,1,1.0,0,0.21,0,2,2,1,3,1,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.072,1,0.7502500000000001,0,2.0
40,1,-0.489,1,8,8,7,1.0,2,1.0,0,0.24,0,1,2,2,2,2,3,7,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.054,0,0.66675,0,1.75
34,1,0.01,5,6,3,2,0.667,2,0.667,0,0.17,0,1,1,8,2,1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.001,0,0.41675,0,1.0
42,0,2.515,1,24,24,7,0.667,5,0.667,0,0.13,0,1,4,8,3,2,14,9,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.101,0,0.49974999999999997,0,0.467
23,0,-0.964,1,1,0,0,1.0,1,1.0,1,0.21,1,2,2,6,3,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.482,1,0.5002500000000001,0,0.0
24,0,-0.832,1,1,1,0,0.333,1,0.667,0,0.11,0,3,4,9,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.416,1,0.5835,0,0.0
52,1,-0.731,8,9,5,2,0.667,2,1.0,0,0.2,0,1,3,11,4,1,1,4,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.073,1,0.66675,0,1.0
50,0,2.474,5,30,4,3,0.667,4,0.667,0,0.16,0,0,3,2,3,1,0,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.08,0,0.7502500000000001,0,3.0
29,1,-0.915,1,1,1,0,0.333,1,0.667,1,0.11,1,1,1,1,2,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.458,1,0.5,0,0.0
33,0,1.158,0,14,13,9,0.667,3,0.667,0,0.11,0,0,3,7,3,1,3,7,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.077,0,0.8335,0,2.25
33,1,-0.25,5,6,3,2,0.667,2,0.667,0,0.15,1,0,3,16,3,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.036,0,0.3335,0,2.0
47,1,2.278,1,26,26,14,0.667,4,0.667,1,0.11,0,1,3,2,2,1,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.084,0,0.6667500000000001,0,3.5
36,1,-0.271,0,10,9,7,0.667,2,0.667,0,0.15,0,1,2,1,3,1,0,5,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.025,0,0.41675,0,7.0
29,0,-0.831,1,10,10,7,1.0,1,1.0,0,0.24,0,1,3,23,2,1,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.076,1,0.667,0,7.0
58,0,2.515,7,40,31,15,0.667,5,0.667,1,0.12,1,0,2,2,4,1,13,8,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.061,0,0.75,0,1.071
35,1,-0.874,3,7,2,2,1.0,1,0.667,0,0.13,0,0,0,1,4,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.109,1,0.7502500000000001,0,0.667
42,1,-0.087,9,8,4,3,0.333,2,0.667,1,0.13,0,1,4,1,2,1,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-0.01,0,0.91675,0,3.0
28,0,-0.459,6,5,2,2,0.667,1,0.667,0,0.17,1,0,3,2,4,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.076,1,0.6667500000000001,0,0.667
36,0,-0.954,4,8,5,2,0.667,1,0.667,0,0.13,0,1,2,13,3,1,0,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.106,1,0.5,0,2.0
32,1,-0.065,1,14,14,13,0.333,2,0.667,0,0.12,0,1,3,4,3,1,6,8,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-0.004,0,0.667,0,1.857
40,0,-0.301,6,10,1,0,0.333,2,0.667,0,0.14,0,0,6,16,4,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.027,0,0.5835,0,0.0
30,1,0.093,5,12,0,0,0.333,2,1.0,1,0.24,0,0,4,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.007,0,0.58325,0,0.0
45,1,-0.925,1,1,1,0,0.333,1,0.667,0,0.14,0,0,3,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.462,1,0.66675,0,0.0
42,0,-0.447,1,10,9,8,0.667,2,0.667,0,0.13,0,1,3,29,3,1,7,8,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-0.041,0,0.49974999999999997,0,1.0
38,0,-0.037,2,13,4,3,0.333,2,0.667,0,0.15,0,1,3,12,3,2,1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.003,0,0.25,0,1.5
34,1,-0.863,1,6,5,2,0.333,1,0.667,0,0.16,0,0,3,16,4,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.123,1,0.7502500000000001,0,1.0
49,1,0.265,1,9,9,8,0.667,3,0.667,0,0.18,1,2,3,11,3,1,7,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.027,0,0.66675,0,1.0
55,0,-0.286,4,12,9,7,0.667,2,0.667,0,0.16,1,0,3,2,1,1,7,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.022,0,0.6667500000000001,0,0.875
43,0,2.368,6,22,4,1,0.667,4,1.0,0,0.24,0,1,3,14,2,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.103,0,0.41675,0,0.5
27,0,1.406,1,9,9,8,0.333,3,0.667,1,0.16,0,1,3,5,1,1,0,8,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.141,0,0.66675,0,8.0
35,0,0.833,3,17,8,5,0.667,3,1.0,0,0.21,0,0,3,7,3,1,1,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.046,0,0.66675,0,2.5
28,1,-0.371,1,8,8,7,0.667,2,1.0,1,0.2,0,0,2,2,4,1,7,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.041,0,0.33325000000000005,0,0.875
34,0,-0.601,0,4,3,2,0.667,1,0.667,0,0.19,0,1,1,3,2,1,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.12,1,0.5835,0,2.0
26,1,-0.905,1,8,8,7,0.333,1,0.667,1,0.14,1,1,2,5,2,2,1,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.101,1,0.5002500000000001,0,3.5
27,0,-0.964,1,0,0,0,0.667,1,0.667,0,0.11,0,3,6,3,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.964,1,0.75,0,0.0
51,1,2.18,2,29,20,6,0.667,4,0.667,0,0.14,0,1,2,26,4,1,4,17,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.073,0,0.41675,0,1.2
44,0,-0.115,9,10,5,2,0.667,2,0.667,0,0.12,0,0,2,4,3,1,2,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.01,0,0.6665000000000001,0,0.667
25,0,-0.671,7,6,4,3,1.0,1,0.667,0,0.13,0,0,3,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.096,1,0.25,1,3.0
33,0,-0.535,1,9,9,8,1.0,2,1.0,0,0.22,0,1,5,1,3,1,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.054,0,0.16675,0,8.0
35,1,-0.862,1,6,6,5,0.333,1,0.667,0,0.11,0,0,3,27,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.123,1,0.5,0,2.5
36,0,-0.056,1,18,18,14,0.667,2,0.667,1,0.14,0,1,1,1,2,1,4,11,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.003,0,0.6665000000000001,0,2.8
32,0,-0.454,2,8,5,2,0.667,2,0.667,0,0.11,0,1,3,13,4,1,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.05,0,0.58325,0,2.0
30,0,-0.596,9,10,5,4,0.333,1,0.667,0,0.12,0,1,3,5,4,2,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.054,0,0.49974999999999997,0,4.0
53,1,0.991,7,35,5,2,0.333,3,0.667,1,0.18,0,1,3,7,2,1,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.028,0,0.66675,0,2.0
45,0,0.953,4,18,5,4,0.667,3,0.667,1,0.12,0,1,2,9,3,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.05,0,0.5835,0,4.0
32,1,-0.283,5,9,5,3,1.0,2,0.667,0,0.12,0,1,3,8,2,1,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.028,0,0.5835000000000001,0,1.5
52,1,1.631,3,31,9,8,0.333,4,1.0,0,0.22,0,0,3,25,4,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.051,0,0.7502500000000001,0,8.0
37,0,-0.027,4,9,1,0,0.333,2,0.667,0,0.19,0,2,2,16,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.003,0,0.8334999999999999,0,0.0
28,0,-0.336,1,6,5,1,0.333,1,0.667,0,0.13,0,1,6,8,2,1,0,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.048,0,0.75,0,1.0
22,0,-0.372,6,4,2,2,0.333,2,1.0,0,0.22,0,2,2,1,2,1,2,2,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-0.074,1,0.5,0,0.667
44,0,-0.805,2,10,3,2,1.0,1,1.0,1,0.24,0,1,2,8,4,1,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.073,1,0.5,0,2.0
42,0,-0.872,5,8,2,1,0.667,1,0.667,1,0.14,0,0,2,2,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.097,1,0.75,0,0.333
36,0,-0.91,0,6,5,4,0.333,1,1.0,0,0.21,0,0,3,8,3,1,0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.13,1,0.3335,0,4.0
25,0,-0.5,1,5,5,3,0.667,2,0.667,1,0.18,0,0,3,3,1,1,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.083,1,0.5835,0,3.0
35,1,0.936,1,17,17,14,0.333,3,1.0,1,0.2,0,1,2,9,3,1,5,15,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.052,0,0.66675,0,2.333
35,1,-0.964,1,10,10,2,0.667,1,0.667,1,0.19,1,1,3,25,4,2,7,8,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.088,1,0.4165,0,0.25
32,0,-0.916,0,4,3,0,0.667,1,0.667,0,0.12,0,1,2,1,3,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.183,1,0.75,0,0.0
25,0,-0.486,1,5,5,2,0.333,2,0.667,0,0.12,0,0,1,4,1,1,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.081,1,0.41675,0,2.0
49,1,-0.636,2,7,4,2,0.667,1,0.667,0,0.16,0,1,2,1,3,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.08,1,0.41675,0,2.0
24,0,-0.728,0,6,5,2,0.333,1,0.667,0,0.17,0,0,2,4,1,0,3,4,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.104,1,0.58325,0,0.5
32,0,0.015,1,10,10,8,0.667,2,0.667,0,0.14,0,1,3,5,2,2,5,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.001,0,0.58325,0,1.333
38,0,-0.787,0,3,2,2,0.333,1,0.667,0,0.19,0,1,3,9,3,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.197,1,0.58325,0,1.0
42,1,-0.271,2,17,5,3,1.0,2,0.667,1,0.13,0,1,1,3,3,1,1,3,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.015,0,0.58325,0,1.5
31,0,-0.907,3,8,6,4,0.667,1,0.667,1,0.19,0,1,2,11,4,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.101,1,0.75,0,4.0
29,1,-0.809,6,5,3,2,0.333,1,0.667,1,0.19,1,3,3,1,3,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.135,1,0.5835,0,2.0
53,0,1.191,5,28,2,0,0.667,4,0.667,0,0.14,0,1,3,8,3,1,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.041,0,0.5835,0,0.0
35,0,0.984,3,16,13,10,0.333,3,0.667,0,0.16,0,0,2,25,3,1,4,8,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.058,0,0.5,0,2.0
37,1,-0.77,5,10,5,4,0.667,1,0.667,0,0.15,0,1,3,21,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.07,1,0.66675,0,4.0
53,1,1.73,6,33,12,9,0.667,4,0.667,0,0.18,0,0,0,23,4,1,3,8,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.051,0,0.8334999999999999,0,2.25
43,1,-0.198,4,12,5,2,0.667,2,0.667,0,0.13,0,1,2,1,3,2,2,2,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.015,0,0.6665000000000001,0,0.667
47,1,-0.424,0,8,7,6,0.667,2,1.0,1,0.22,0,1,2,2,2,1,7,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.047,0,0.5835,0,0.75
37,0,0.263,1,10,10,0,0.667,3,0.667,1,0.13,0,0,2,19,2,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.024,0,0.5,0,0.0
50,0,2.515,1,31,31,6,0.667,4,0.667,0,0.11,0,1,3,2,4,0,14,7,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.079,0,0.41675,0,0.4
39,1,-0.277,8,13,5,4,0.333,2,0.667,0,0.11,0,2,2,2,3,1,0,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.02,0,0.8334999999999999,0,4.0
33,0,-0.924,3,7,4,3,0.667,1,0.667,1,0.11,0,1,4,3,2,1,0,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.116,1,0.75,0,3.0
32,0,-0.81,1,1,1,0,0.667,1,1.0,1,0.24,1,0,2,25,4,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.405,1,0.41675,0,0.0
29,1,-0.868,6,8,4,3,0.333,1,0.667,0,0.14,0,3,5,7,1,1,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.096,1,0.5835,0,3.0
44,0,-0.862,1,8,8,7,0.667,1,0.667,1,0.13,0,0,0,9,2,1,7,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.096,1,0.5,0,0.875
28,0,-0.342,1,4,4,2,0.667,2,0.667,0,0.14,0,0,3,5,4,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.068,1,0.5,0,2.0
58,0,-0.901,9,3,1,0,0.333,1,0.667,1,0.14,1,1,3,2,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.225,1,0.83325,0,0.0
43,1,-0.374,4,4,1,0,0.667,2,1.0,0,0.21,0,1,2,8,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-0.075,1,0.5,0,0.0
20,1,-0.964,1,2,2,2,0.333,1,0.667,0,0.13,1,0,3,2,3,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.321,1,0.6667500000000001,0,2.0
21,1,-0.832,1,1,1,0,0.667,1,0.667,0,0.19,1,0,3,18,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.416,1,0.58325,0,0.0
36,0,0.029,0,17,16,8,0.667,2,0.667,1,0.17,0,1,2,14,1,1,4,11,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.002,0,0.5,0,1.6
