age,genre,revenu_mensuel,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,satisfaction_employee_environnement,note_evaluation_precedente,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,a_quitte_l_entreprise,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,statut_marital_Divorcé(e),statut_marital_Marié(e),departement_Consulting,departement_Ressources Humaines,poste_Cadre Commercial,poste_Consultant,poste_Directeur Technique,poste_Manager,poste_Représentant Commercial,poste_Ressources Humaines,poste_Senior Manager,poste_Tech Lead,domaine_etude_Entrepreunariat,domaine_etude_Infra & Cloud,domaine_etude_Marketing,domaine_etude_Ressources Humaines,domaine_etude_Transformation Digitale,frequence_deplacement_encoded
25,0,-0.16125669779228166,1,6,6,4,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1,0.11,1,0,1,5,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
25,0,-0.7678832484910688,1,2,2,2,1.0,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.11,0,2,2,7,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
22,1,-0.7717078642222696,1,1,0,0,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.15,0,0,5,15,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
51,1,0.2084561562237917,3,23,13,12,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,1.0,0,0.2,0,0,1,1,4,12,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
34,0,-0.09113874272026776,1,9,9,7,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1,0.24,1,0,3,7,3,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
54,1,2.3000960038871403,2,23,5,3,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0.12,0,0,3,26,3,4,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
24,0,-0.7923182934404069,0,6,5,3,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.12,0,1,2,18,1,1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
34,1,-0.4245177472899339,6,12,1,0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.15,0,1,3,6,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
37,0,0.1965573517267227,2,12,5,3,0.6666666666666666,0.6666666666666666,1.0,0.0,0.6666666666666666,0.6666666666666666,0,0.12,0,0,3,3,3,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
34,1,1.0896051249621,2,14,11,10,0.6666666666666666,0.3333333333333333,0.0,1.0,0.6666666666666666,0.6666666666666666,0,0.12,0,0,6,5,3,5,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
36,1,0.6873830372308202,0,10,9,7,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.14,0,1,6,11,2,2,8,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
36,1,-0.779357095684671,5,7,1,0,0.0,0.6666666666666666,1.0,0.0,0.6666666666666666,1.0,0,0.22,0,1,2,3,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
43,0,2.2216913813975245,1,25,25,12,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,1,0.12,0,2,3,26,2,4,12,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2
30,0,-0.8265273563694804,1,10,10,7,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0,0.25,0,3,2,23,3,0,9,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
33,0,-0.07584027979546472,0,8,7,7,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,1.0,0.6666666666666666,0,0.13,0,1,2,22,2,0,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56,1,-0.32720252479604794,9,7,5,4,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,1,0.18,1,3,2,14,4,4,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
51,0,2.769461345566167,7,23,20,18,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.13,0,0,5,6,3,15,15,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
31,0,-0.07031583485039695,4,12,7,7,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,1,0.18,1,0,3,6,4,7,7,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
26,1,-0.8785846260441574,1,5,5,4,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0,0.19,0,0,3,6,3,4,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,1,0.8093457833257777,1,40,40,10,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.6666666666666666,0,0.12,1,1,3,23,4,15,6,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
19,0,-1.0258323316953866,1,0,0,0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,1,0.19,1,0,2,22,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
22,0,-0.8456504350254842,0,3,2,1,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.14,0,1,2,2,1,2,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
49,1,0.013613232584286374,1,16,15,11,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0,0.14,0,0,2,20,4,5,11,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
43,1,-0.37479774278432404,4,18,3,2,0.3333333333333333,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0,0.12,0,0,2,28,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
50,1,0.5747693518121311,4,16,2,2,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,0,0.11,0,0,3,12,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
31,1,-0.41304390009633163,3,4,2,2,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0.11,1,1,2,20,3,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
41,0,0.35825360569582143,3,12,9,7,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0.13,0,1,2,9,1,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
26,1,-0.7566218799491998,1,8,8,7,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,0,0.23,0,1,3,25,1,5,7,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
36,0,-0.3318770551341822,6,7,3,2,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,0,0.2,0,2,0,6,2,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
51,0,0.8811635676116586,2,18,4,2,0.0,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0,0.15,1,0,2,8,4,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2
39,1,-0.12768507081840835,4,17,15,11,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0,0.14,0,1,1,4,4,5,9,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
25,0,0.45386899897584043,2,6,2,2,0.0,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0,0.18,0,0,3,28,3,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
30,0,-0.03313207079705624,0,12,11,9,0.6666666666666666,0.6666666666666666,1.0,1.0,0.0,0.6666666666666666,1,0.19,0,0,2,9,3,4,7,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
32,1,-0.48932373606861346,7,10,5,4,0.0,0.6666666666666666,0.0,0.0,1.0,1.0,0,0.22,1,0,2,9,3,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
45,0,-0.6482577675651784,5,9,6,5,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0,0.13,0,0,2,29,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
38,1,-0.4644637338158085,3,19,3,2,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,1,0.2,0,0,2,3,5,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
30,1,-0.8224902619865463,1,5,5,4,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0,0.14,0,0,4,18,3,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
32,0,-0.3898837270573937,0,9,8,7,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,0,0.17,0,3,2,9,2,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
30,1,-0.7009524731950555,5,8,3,2,1.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.6666666666666666,0,0.14,0,1,3,5,3,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
30,0,-0.8037921406340092,0,6,5,3,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,0,0.13,0,0,3,2,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
41,0,2.268861642082334,4,21,7,6,1.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0,0.13,0,1,2,10,3,7,7,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2
41,0,-0.9062068507694963,2,7,5,0,0.6666666666666666,0.6666666666666666,0.0,1.0,0.6666666666666666,1.0,0,0.21,0,1,2,9,4,1,4,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
19,1,-1.0666282328281946,1,1,1,0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0,0.14,0,0,3,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
40,1,-0.19079123038322088,1,20,20,7,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0,0.11,0,1,2,26,3,2,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
35,0,0.16829769104618375,1,10,10,8,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0,0.13,0,2,3,1,5,0,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
53,0,-0.8917583024516267,2,13,7,7,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,1,0.2,0,1,3,6,2,4,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
45,0,-0.8828341990788249,8,20,17,9,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0,0.18,0,1,2,9,3,0,15,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
32,1,0.5301488349481223,1,9,9,8,0.3333333333333333,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,0,0.14,0,0,2,8,3,3,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
29,0,-0.46403877651234177,1,10,10,7,1.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0,0.13,0,1,1,1,1,0,9,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
51,0,-0.07881498091973198,2,10,1,0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.17,0,0,2,7,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
58,1,-0.6707805046489161,4,9,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1,0.2,0,1,3,9,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
40,0,0.9247216912170005,7,15,12,11,0.6666666666666666,0.3333333333333333,1.0,0.0,0.3333333333333333,0.6666666666666666,0,0.11,0,1,2,4,4,2,11,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
34,1,-0.9076942013316298,6,6,4,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0,0.18,0,1,3,2,4,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
22,0,-0.8881461653721593,1,2,2,2,0.6666666666666666,0.6666666666666666,1.0,0.0,0.6666666666666666,1.0,0,0.24,0,2,6,19,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,0,-0.9516772822404386,6,6,2,2,1.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.6666666666666666,0,0.18,0,1,1,9,3,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28,0,-0.8052794911961428,1,5,5,2,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.0,0.6666666666666666,0,0.11,0,1,2,21,3,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
57,0,0.6238519203625409,3,12,5,3,0.6666666666666666,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,1,0.16,0,1,2,24,2,1,4,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
27,0,-0.836513853000949,1,1,1,1,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,1,0.15,0,1,2,3,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50,1,2.8521155410904497,3,21,5,4,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0.15,0,0,5,11,3,4,4,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
41,0,-0.8609488979502873,4,13,9,8,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0,0.12,0,1,2,14,3,1,8,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
30,1,0.6196023473278733,2,12,10,9,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.12,0,1,2,5,3,7,4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
38,1,0.4638554956073091,4,12,8,3,0.0,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,0,0.22,0,0,2,1,4,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
32,0,-0.7362239293827958,3,8,5,4,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,1.0,0,0.2,0,0,2,6,5,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27,0,-0.7319743563481284,0,6,5,2,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,1,0.16,0,1,3,17,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
19,1,-0.8877212080686926,0,1,0,0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,0,0.21,1,0,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
36,0,-0.9380786485295025,4,13,8,7,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0,0.12,0,0,3,3,2,7,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
30,0,-0.728999655223861,1,12,12,9,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.11,0,2,4,9,3,6,10,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
45,1,-0.3180659427715128,4,9,5,4,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,0.6666666666666666,1,0.11,0,1,3,4,2,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
56,1,-0.47721245291981107,4,19,2,2,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0.18,0,1,3,8,3,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
33,0,-0.8505374440153518,0,4,3,1,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.6666666666666666,0,0.14,0,0,2,2,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
19,0,-1.1475825991386108,1,1,1,0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0,0.22,1,0,3,2,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
46,1,0.8393052732201837,1,24,24,13,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,1.0,0,0.25,0,3,2,1,2,15,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
38,1,-0.8955829181828274,1,2,2,2,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.12,0,0,3,9,2,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
31,1,-0.5469054506883583,8,7,4,2,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,1,0.23,0,1,0,12,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
34,1,-0.8906959091929598,2,9,3,2,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0,0.15,0,0,3,27,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
41,1,-0.7145511069059916,1,4,4,3,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,1.0,1,0.22,1,0,5,20,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
50,0,-0.597687848452635,2,5,3,2,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0,0.15,0,1,2,1,3,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
53,1,-0.4362040731352696,1,5,4,2,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.11,0,2,3,13,2,1,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
33,1,-0.7961429091716077,1,8,8,7,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0,0.13,0,1,5,14,3,1,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
40,1,2.6623721050925453,1,21,20,8,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0.14,0,1,2,4,1,9,9,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
55,0,2.596291244403466,8,36,24,15,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0,0.11,0,0,3,14,4,2,15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
34,0,0.6467996147497455,1,10,10,9,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0,0.17,0,0,2,2,1,1,9,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2
51,1,1.5364477295573886,3,21,7,7,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.18,0,0,6,3,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
52,0,2.8676264826669864,0,34,33,18,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0,0.14,0,1,5,1,4,11,9,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
27,1,-0.8974952260484278,1,7,7,7,1.0,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0,0.16,0,0,2,9,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
35,0,-0.12471036969414108,3,8,1,0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,1,0.13,1,0,1,23,2,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
43,0,-0.9378661698777692,4,7,5,4,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0,0.14,0,3,3,7,3,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
45,0,2.186207446558051,9,22,20,8,0.0,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,0,0.23,0,1,1,2,2,11,8,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
37,0,-0.6244601585710403,1,8,8,7,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1,0.12,0,1,3,21,3,1,7,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
35,1,-0.44151603942860396,5,10,6,2,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0,0.11,0,0,5,2,3,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
42,1,-0.26303397197256856,2,11,5,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0.16,0,1,5,21,2,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
38,0,0.010638531460019118,9,14,1,0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0.14,0,0,3,2,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
38,0,-0.05140523484612653,3,9,7,7,1.0,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666,0,0.18,0,1,3,29,3,1,7,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
27,0,-0.46850082819874267,5,6,2,2,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.19,0,1,1,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
49,0,0.06397067304509638,1,7,7,7,1.0,0.6666666666666666,1.0,0.0,0.6666666666666666,0.6666666666666666,1,0.15,0,2,0,18,4,1,7,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
34,0,-0.571128016985963,1,5,5,3,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,1,0.17,0,1,4,10,4,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
40,0,-0.7993300889476084,8,15,7,2,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1,0.15,0,1,2,19,2,3,7,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
38,0,0.03613596966802418,7,17,1,0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1,0.19,1,0,2,29,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
29,1,0.24139034724246491,1,10,10,4,0.3333333333333333,0.6666666666666666,1.0,1.0,0.3333333333333333,1.0,0,0.22,1,3,3,27,3,1,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
22,0,-0.8870837721134924,1,4,4,2,1.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,1,0.16,0,1,2,5,3,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
36,1,-0.9242675361668331,1,8,8,1,0.3333333333333333,0.6666666666666666,1.0,0.0,0.6666666666666666,0.6666666666666666,0,0.13,0,0,2,18,1,1,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
40,0,-0.3456881674968516,9,5,3,2,1.0,0.3333333333333333,1.0,1.0,0.0,0.6666666666666666,0,0.14,0,1,5,9,5,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
46,0,0.6147153383380057,7,17,4,2,1.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.16,0,1,3,1,4,0,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
32,0,0.8280439046783147,1,14,14,8,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0,0.11,1,0,2,4,4,9,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
30,0,0.4188100214398335,1,12,11,8,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0,0.22,0,0,2,1,1,5,8,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
27,1,0.7390153496020304,1,7,7,7,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0,0.14,0,0,2,20,3,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2
51,0,1.2721242868010696,5,16,10,9,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.0,0.6666666666666666,0,0.16,0,2,5,8,4,4,7,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
30,1,-0.8171782956932119,5,8,5,2,1.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0.11,1,0,5,3,3,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
41,1,1.506063282359516,3,16,1,0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0.18,0,0,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
30,1,0.04102297865789181,5,9,6,3,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0,0.15,1,0,5,26,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
29,0,-0.9444530080815038,0,7,6,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0,0.14,1,0,1,1,3,1,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
